lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
1,0,88.41073266124333,3,9,2,0,0,1,0,0
0,0,89.0,4,11,4,0,0,3,0,0
272,1,198.9,8,10,4,1,0,0,2,0
91,1,107.02859066868186,10,6,4,1,0,0,0,0
48,1,73.88826144804233,3,6,4,3,0,0,0,0
214,1,65.25979289377561,11,19,4,2,1,3,0,0
80,0,80.57996896352596,10,6,4,3,0,0,0,0
236,1,104.26559952798574,9,13,4,3,0,0,0,0
73,0,207.9,8,13,4,1,0,0,5,0
95,1,159.5198273031828,10,28,4,3,1,0,5,0
274,1,107.36774946952156,8,9,4,3,0,0,0,0
258,0,109.71173680494809,10,15,2,0,1,0,0,0
219,2,115.77245795602651,9,29,4,2,0,1,0,0
139,0,118.17604454475764,9,8,4,1,1,0,0,0
208,0,82.49407561854864,7,30,4,2,1,3,0,0
32,0,130.60195674431168,8,8,4,2,0,0,0,0
195,0,88.87301115490561,8,24,4,3,0,3,0,0
176,2,137.7,8,7,4,1,1,0,3,0
104,0,79.06200712857473,11,5,2,3,1,0,0,0
166,0,101.37069758603096,8,16,4,4,0,0,1,0
174,0,83.1082713910368,9,5,3,3,0,0,0,0
43,0,79.35696645446768,3,12,4,2,1,0,0,0
30,0,98.36645768340495,5,26,4,1,0,3,0,0
292,0,111.95513112412306,7,21,3,2,0,1,0,0
39,0,116.25320492978129,3,5,4,2,2,0,0,0
12,0,130.02160696403877,5,24,4,0,0,1,0,0
7,0,101.0,3,22,4,1,0,0,0,0
124,0,87.88894739231806,4,14,4,2,1,0,0,0
101,0,150.3,8,24,4,4,0,0,3,0
228,0,102.8775174201369,10,5,4,3,0,0,0,0
143,0,94.5,7,16,4,0,0,3,0,0
56,0,141.5236821695344,9,28,4,1,2,0,0,0
164,0,115.0,10,16,3,0,1,0,0,0
161,0,77.32506772200844,8,28,4,1,0,0,0,0
280,1,85.24696603981064,11,28,4,3,1,0,0,0
206,1,103.44337993543219,9,5,4,4,1,0,0,0
81,0,74.29369908676365,4,25,3,0,1,0,0,0
10,0,130.35084958690825,9,3,4,1,0,3,0,0
146,0,118.32150191574914,7,30,4,9,3,0,3,0
46,0,106.2868648905914,5,20,4,1,2,1,0,0
59,0,118.8,4,22,4,2,1,0,3,0
40,0,77.06269815716571,2,14,4,1,0,0,0,0
11,1,132.454987367391,3,28,4,8,2,0,1,0
154,1,121.54053603364726,5,28,4,4,2,0,3,0
102,0,80.0,10,16,3,2,0,1,0,0
33,1,67.5,2,6,4,1,1,0,0,0
93,0,83.03086002739954,4,26,4,2,0,0,2,0
253,0,8.04261116001332,9,13,3,0,0,0,0,0
6,0,85.35541087307178,4,14,4,1,0,0,0,0
139,0,72.25,8,4,3,3,1,0,0,0
75,0,137.88989342511925,4,27,4,2,0,0,1,0
17,0,231.0,8,12,4,2,0,0,5,0
26,0,157.44203580328448,5,20,4,2,0,0,3,0
38,0,125.1,7,22,4,0,0,3,0,0
113,0,133.7093456173126,6,24,4,2,0,0,1,0
154,0,117.5340978461943,6,5,4,4,1,0,3,0
32,0,139.38093862771146,10,3,4,3,1,0,1,0
31,0,218.15818812323963,8,27,3,1,1,1,2,0
58,0,125.9281897887294,11,11,4,1,2,0,2,0
183,1,111.16406091282694,8,8,3,3,0,0,0,0
64,0,94.19172864151548,6,23,4,2,1,3,0,0
15,0,129.0,8,24,4,2,0,3,0,0
133,0,115.08886589689676,10,27,4,2,1,0,3,0
71,0,86.87949836083283,4,21,4,1,1,3,0,0
286,1,117.0,9,16,3,2,0,1,0,0
182,0,127.60029625373522,9,18,4,3,0,0,1,0
67,0,184.83043944091375,4,25,4,2,0,0,4,0
8,0,114.17609451153004,4,7,4,2,0,0,0,0
135,0,89.92114818408717,9,8,4,4,0,0,0,0
55,0,108.0,10,10,4,0,0,3,0,0
261,0,65.89751324337507,12,26,4,4,1,3,0,0
26,1,115.43727869835033,9,7,4,4,2,0,0,0
124,0,140.04860152600742,8,20,4,2,1,0,3,0
220,0,80.03847131132062,8,12,3,1,0,0,0,0
90,0,88.74,12,26,4,4,1,3,0,0
1,0,88.94531549608594,4,23,4,0,0,3,0,0
137,0,144.54255025963553,9,20,4,4,1,0,3,0
106,1,117.12745572715912,11,21,4,3,1,0,0,0
178,0,85.24194403879996,8,25,4,2,0,3,0,0
170,1,109.91672882481937,7,15,4,6,2,0,0,0
29,0,115.06465391619582,4,17,4,0,1,1,0,0
48,0,68.05247582475575,2,18,4,1,0,3,0,0
54,1,96.27210515777725,10,26,4,1,0,1,0,0
184,1,164.25,8,17,4,1,0,1,0,0
155,2,121.70007669766882,6,28,4,4,1,0,3,0
171,1,139.94275856107032,7,22,4,1,1,0,2,0
121,0,93.1054368640717,7,26,4,2,0,0,2,0
210,0,127.1965212159979,9,30,4,3,1,0,3,0
36,1,90.46484744831128,11,1,4,3,0,1,0,0
30,0,231.0,11,20,4,1,1,0,5,0
51,0,128.7799426277166,11,9,4,2,0,2,0,0
76,1,107.90004456442574,4,27,4,3,0,0,0,0
26,0,106.10558701711457,7,12,4,0,1,0,0,0
80,0,136.06894608365806,5,21,4,1,2,0,3,0
150,1,137.27190326541725,7,5,4,4,1,0,3,0
134,1,73.47412031399547,11,20,3,4,2,2,0,0
9,0,130.3024534596889,6,27,4,2,1,0,1,0
163,0,164.58555339612172,8,21,4,1,1,0,4,0
257,0,94.8308343688908,9,29,4,1,1,0,0,0
109,0,103.5,7,9,4,0,0,3,0,0
15,0,83.67298752256997,3,7,4,3,0,2,0,0
65,0,75.92433637741043,8,10,3,1,1,0,0,0
14,0,89.0,4,17,4,1,1,3,0,0
434,0,69.0883240821089,8,11,3,2,0,0,0,0
30,1,136.07886709250627,7,27,4,1,0,0,0,0
180,0,140.41824553487385,9,6,4,2,0,0,3,0
0,0,97.37592631180026,8,8,4,0,1,3,0,0
16,0,176.15572306318944,4,17,4,2,1,0,1,0
54,0,166.38059809535383,4,17,4,3,1,0,5,0
86,0,77.79336993133481,6,6,3,3,1,0,0,0
178,0,110.85397068277923,7,22,4,0,1,0,2,0
89,0,63.0573142695257,5,26,3,3,1,3,0,0
182,1,117.1494287879265,4,22,3,2,1,0,0,0
111,0,120.0,10,10,3,0,1,0,2,0
30,0,81.9,2,12,4,1,0,0,0,0
296,1,117.0,9,21,3,4,0,1,0,0
29,0,100.83672062408688,3,5,4,0,1,0,3,0
78,0,88.83,3,23,4,3,0,0,0,0
3,0,110.46096959221254,4,1,1,4,2,0,1,0
61,0,136.44361195181997,6,17,4,2,1,0,3,0
351,0,82.43102839807638,12,24,4,2,2,0,1,0
47,1,74.63108908866563,2,7,4,2,1,0,0,0
307,0,106.3321989452866,8,11,3,3,1,0,2,0
114,2,131.95021677682587,10,8,4,1,1,0,2,0
143,0,121.80236814911433,7,19,4,3,0,0,3,0
24,0,121.36685713002275,4,10,4,3,2,0,2,0
14,0,158.8911226530353,4,8,4,3,2,0,3,0
55,0,212.31309760165306,9,25,4,4,1,0,3,0
88,0,90.12393969145252,4,25,4,2,0,0,0,0
118,0,99.31685744623931,4,29,4,2,1,0,0,0
288,0,68.90175471890674,9,20,4,3,1,0,0,0
179,1,120.29658973534922,10,9,3,2,0,0,0,0
38,0,143.99255154929898,7,21,4,0,1,0,0,0
66,0,85.68279692150469,3,13,4,4,1,0,0,0
156,1,105.26051544954417,7,13,4,3,1,0,0,0
65,0,94.5,3,18,4,1,0,3,0,0
74,0,112.41752642034513,10,22,3,1,1,0,3,0
158,1,119.10716451219184,5,25,4,3,0,0,0,0
39,0,127.93015169339576,5,7,4,2,0,0,2,0
157,0,131.03048433688093,9,7,4,3,0,0,0,0
94,0,131.4,8,25,4,2,0,0,3,0
116,1,87.09624624659483,11,15,4,3,0,0,0,0
119,0,165.6270271969947,9,21,4,1,1,0,3,0
164,0,94.5,7,19,4,2,0,3,0,0
176,1,122.3840370320133,7,24,4,1,2,0,0,0
8,1,154.40600762198048,7,16,4,2,1,0,4,0
139,0,72.25,7,4,3,4,1,0,0,0
30,1,101.93215830891734,10,3,4,4,1,0,0,0
190,0,121.1721736398272,6,19,3,2,1,0,1,0
40,1,148.727011433932,9,18,4,1,1,0,2,0
4,0,79.30506945042183,10,17,3,4,2,2,0,0
62,0,65.66,2,18,4,3,2,0,1,0
115,0,94.5,5,8,4,2,0,3,0,0
186,1,168.09600286684054,7,7,4,2,0,0,4,0
70,0,66.57491838846,3,9,4,2,0,3,0,0
160,0,92.16004953311527,7,14,4,3,0,3,0,0
50,0,99.94582473591909,6,1,4,1,0,1,0,0
103,1,82.146969226293,4,2,3,3,1,0,0,0
16,1,161.1060606160132,7,20,4,1,0,0,2,0
301,0,100.0035614040008,9,16,3,2,1,0,0,0
11,0,89.0,4,17,4,0,1,3,0,0
114,0,108.93272758361422,5,10,4,3,0,0,1,0
68,0,109.8,11,25,4,1,1,0,0,0
139,0,116.52907163152102,6,10,4,3,1,0,1,0
11,0,111.0600055792623,5,2,4,1,0,0,0,0
108,0,120.67876345119267,8,1,4,4,0,0,2,0
71,0,84.15,4,23,4,3,2,3,0,0
155,0,119.00334180823876,7,16,3,1,0,0,1,0
89,0,184.65256795427567,7,21,4,2,0,0,5,0
89,0,185.84201211199422,7,20,4,2,0,0,5,0
29,0,187.03994469276657,6,12,4,1,1,0,5,0
91,1,73.2504808075765,10,9,4,3,0,0,0,0
2,0,138.7269798713458,7,9,4,2,0,2,0,0
27,0,134.35230861803632,9,6,4,10,3,0,3,0
192,0,130.06378393470658,8,7,4,4,1,0,2,0
79,0,85.45605051842946,4,12,4,3,0,3,0,0
21,0,137.76339604537353,3,22,4,1,0,0,0,0
148,0,203.2674976304935,8,19,4,2,0,1,3,0
2,0,79.0,2,7,4,0,1,3,0,0
173,2,167.2151955625807,10,6,4,2,1,0,3,0
28,0,76.37669339223984,2,4,4,1,1,0,0,0
99,0,90.38599980025555,11,25,4,3,1,1,0,0
2,0,172.92192420043622,9,16,2,13,4,0,3,0
20,0,190.73376356967978,4,16,4,2,1,0,5,0
67,0,169.03291272947797,8,4,4,2,2,0,1,0
118,0,154.65476985844273,8,7,4,4,3,0,3,0
112,0,119.358238827697,9,8,4,2,1,0,0,0
14,0,131.4233972621692,2,29,4,8,2,0,3,0
142,0,88.15460772611901,8,26,4,1,1,1,0,0
195,2,112.21888542178426,8,17,4,5,2,0,2,0
50,0,158.4277328776685,5,27,4,0,0,0,3,0
76,0,121.25491780934874,9,10,4,0,1,0,0,0
166,0,109.87856634232507,10,1,4,3,0,0,0,0
150,0,79.92509373865788,9,26,4,2,0,1,0,0
44,0,111.28107734705306,10,2,4,3,0,0,2,0
144,0,95.2232715980244,8,27,4,1,2,0,0,0
36,0,127.29660644689447,4,28,4,2,1,0,0,0
47,1,77.9529285660542,11,11,4,2,1,3,0,0
69,1,77.54254334973673,10,24,4,2,0,1,0,0
4,0,121.44114412700698,8,20,4,1,0,0,0,0
250,1,98.49633289027489,9,5,4,2,1,0,0,0
217,1,57.882788609636705,11,15,4,2,1,3,0,0
77,0,86.22297562637588,3,2,4,2,0,1,1,0
12,0,148.97453980159142,7,26,4,2,2,0,3,0
176,0,127.59072368073721,9,10,4,0,1,0,0,0
152,1,122.42217325037015,8,7,4,3,0,0,3,0
51,0,117.61957725439723,6,4,4,1,0,0,0,0
129,0,106.0542163791671,8,8,4,1,0,3,0,0
216,0,95.3748025750814,8,10,4,2,0,0,0,0
36,0,153.55190681278256,11,16,4,2,0,0,3,0
172,1,140.64333894397114,7,21,4,1,1,0,3,0
157,0,105.21034233941508,5,25,4,2,1,0,0,0
159,0,105.3,7,22,4,0,0,0,0,0
117,0,143.9032302089802,9,18,4,2,0,0,2,0
296,0,74.38490298100083,6,10,3,2,0,0,0,0
81,0,103.09397715439209,11,26,4,2,0,0,3,0
299,0,100.23105218746224,9,16,4,4,1,0,0,0
46,1,71.99918474827852,2,17,4,1,0,3,0,0
2,0,101.86094741393053,10,17,3,2,0,0,0,0
88,0,88.2139809297939,11,7,4,1,0,2,0,0
82,0,96.62911954521968,4,1,4,2,0,0,3,0
82,0,132.3,10,6,4,3,1,0,3,0
11,0,111.27022089031223,4,2,4,2,0,0,1,0
103,0,93.3343278538438,7,4,3,2,0,0,0,0
101,0,80.0,4,4,3,2,1,0,0,0
184,0,125.1,10,3,4,3,0,0,0,0
155,0,134.87782699231042,9,1,4,2,1,0,0,0
30,0,200.87148379847847,6,6,4,2,0,0,4,0
13,0,201.00606012716187,8,26,4,1,1,0,5,0
93,0,112.4657345960682,8,14,4,1,1,0,0,0
264,0,109.37375517723697,7,22,3,2,0,0,0,0
126,1,209.15148971933567,5,27,4,2,0,0,5,0
247,0,0.0,9,12,4,0,0,0,0,0
154,0,161.99259039900696,8,1,4,3,2,0,0,0
184,1,129.116223410999,8,2,4,3,0,0,0,0
14,0,178.9009749898759,3,27,4,1,0,0,3,0
37,0,87.67817962737529,11,14,3,2,0,2,0,0
34,1,149.26525913175993,9,26,4,2,0,0,1,0
1,0,79.0,2,5,4,0,1,3,0,0
174,0,126.9,9,9,4,0,0,0,0,0
155,0,119.16146397062815,6,14,3,2,0,0,0,0
223,0,171.02187784204204,9,14,3,1,1,0,0,0
53,0,88.4,11,14,4,5,1,0,0,0
14,0,98.29210344954275,3,3,4,1,1,0,0,0
251,1,69.44767103227606,11,28,4,6,2,2,0,0
32,0,108.67847839757769,4,13,4,3,0,0,0,0
163,0,94.5,7,21,4,2,0,3,0,0
93,0,107.27571167846776,7,14,4,3,0,0,0,0
9,0,66.71908915097163,5,16,2,2,0,0,0,0
6,0,141.4786382808145,4,28,4,1,0,1,0,0
122,0,108.0326463089665,3,27,3,1,1,0,0,0
137,1,104.40761356108577,6,28,4,3,0,0,3,0
27,0,102.57823834921949,9,26,4,2,0,0,0,0
323,1,111.56642373984702,5,16,4,3,0,0,0,0
133,0,104.82740058498368,6,26,4,3,0,0,3,0
237,0,132.64503668767034,10,4,4,4,1,0,3,0
1,0,76.76050354656337,10,22,2,2,0,0,0,0
90,0,92.44766471385171,5,3,3,1,1,0,2,0
174,0,119.85,9,2,4,2,2,0,0,0
190,0,109.25510357120336,5,5,4,1,1,0,0,0
1,0,82.1648932743131,2,25,4,0,0,3,0,0
6,0,78.33890718882593,11,18,4,5,2,3,0,0
211,0,76.97463850874918,5,20,4,2,2,0,0,0
179,0,127.89067472371659,7,30,4,1,0,0,0,0
110,0,115.09206706889846,11,22,4,4,1,0,1,0
103,0,76.5101363629465,3,15,4,2,1,2,0,0
128,0,132.10119587415252,7,26,4,4,0,0,3,0
160,0,105.02991786115601,3,24,4,1,1,0,0,0
79,0,186.3058709788317,6,6,4,3,1,0,4,0
142,0,131.86508238317316,7,10,4,5,0,0,3,0
65,0,105.87396169285287,4,26,4,2,0,0,0,0
167,0,107.61894592299413,5,23,3,2,2,0,1,0
28,0,140.8924921952248,5,20,4,1,0,0,0,0
163,0,139.70468002092977,7,30,4,2,0,0,3,0
22,0,231.8853460665392,9,18,4,2,1,0,5,0
153,0,93.58031129452613,8,20,4,5,2,1,0,0
268,0,103.68187549921169,9,8,4,2,1,0,0,0
128,0,85.2910936248112,6,27,4,2,1,3,0,0
139,0,68.91262428176664,9,14,3,3,1,0,0,0
211,1,155.41084982006944,9,6,4,2,2,0,2,0
26,0,78.03847642080748,12,19,4,2,1,2,0,0
265,0,73.95,12,26,4,3,1,0,0,0
17,1,88.73666748600934,8,29,4,3,2,0,0,0
115,0,201.28860151433747,6,15,4,1,0,0,5,0
144,0,85.5,8,26,4,1,1,1,0,0
12,0,84.94069004880613,10,1,4,3,0,0,0,0
178,0,95.64311850656723,8,24,4,3,0,0,0,0
53,0,88.4,11,16,4,3,1,0,0,0
92,0,134.388556271128,8,3,4,3,0,0,0,0
135,1,106.74300792619695,6,8,4,3,0,0,0,0
6,0,96.06462052675982,4,16,3,0,1,0,0,0
11,0,89.92412835877595,5,14,2,2,0,0,2,0
66,0,168.3,8,6,4,2,1,0,3,0
96,1,121.5,5,19,4,1,1,0,0,0
68,0,158.79154350941192,8,28,4,3,1,0,3,0
32,0,104.02525948646749,4,11,4,1,0,3,0,0
97,0,79.8482906248307,10,25,4,2,0,3,0,0
73,1,113.27178652389257,10,23,4,2,1,0,3,0
44,0,113.55954890761835,4,10,4,3,2,0,3,0
53,0,93.6,11,22,4,1,0,0,0,0
236,1,90.95,9,18,4,3,1,0,0,0
73,0,150.84802171520784,6,3,4,3,1,0,3,0
180,0,120.0,10,10,3,2,1,0,0,0
122,0,105.3,5,11,4,1,0,0,0,0
58,0,118.8,4,22,4,2,0,0,3,0
147,0,79.66319455955704,6,25,4,4,1,0,0,0
28,0,94.36416936387016,6,13,4,0,1,0,0,0
107,0,152.17008301353349,8,24,4,4,0,0,2,0
149,0,106.01306594610718,6,19,4,3,0,0,0,0
5,0,108.84345103854025,8,1,4,1,1,2,0,0
210,1,95.9404319304276,9,18,4,3,0,0,0,0
325,0,1.9106022292216134,9,14,4,1,0,0,0,0
48,0,168.3,7,19,4,2,1,0,3,0
136,1,90.95391400998626,8,14,4,2,0,0,0,0
72,0,74.1236342289857,9,13,4,2,0,0,0,0
120,0,76.5,7,12,4,3,0,0,0,0
128,0,127.71188129060647,6,3,4,2,0,0,0,0
141,0,118.70910718394921,8,19,4,4,1,2,0,0
59,0,92.01825157271553,9,26,4,2,0,3,0,0
289,0,71.11488560797847,7,17,3,2,1,0,0,0
62,0,99.0,9,3,4,0,0,3,0,0
181,0,95.75268719815878,8,14,4,2,0,3,0,0
45,0,69.41138277520385,3,9,4,1,0,1,0,0
22,0,89.09201628452307,10,28,4,4,1,3,0,0
93,0,125.27309860722114,9,21,4,2,1,0,3,0
91,0,96.3,6,26,4,0,1,0,0,0
47,0,207.59905812995012,7,7,4,1,0,0,5,0
76,0,99.70863699693082,3,25,3,2,1,0,1,0
56,0,140.4,5,28,4,4,2,0,3,0
81,1,76.5,8,3,4,10,4,0,0,0
11,0,95.21494202798768,5,23,4,0,1,0,0,0
203,0,99.01343760450875,5,6,4,3,0,0,0,0
158,0,114.3,7,7,4,2,0,0,0,0
6,0,78.32613604756568,11,14,4,3,1,3,0,0
191,1,106.7881097671133,8,5,4,2,0,0,0,0
143,0,80.67736726765104,9,27,4,2,1,3,0,0
219,1,117.18522179566591,9,26,4,2,0,3,0,0
67,0,137.7,4,23,4,2,0,0,3,0
47,0,107.1,6,28,4,2,0,3,0,0
9,0,79.0,2,5,4,0,0,3,0,0
189,0,89.3728619053193,7,18,4,5,2,2,0,0
265,0,96.63928449065442,9,29,3,2,1,0,0,0
223,1,118.10260398894269,9,14,4,3,0,0,0,0
39,0,140.4,5,13,4,1,0,0,3,0
29,0,117.79444399715744,5,21,4,2,1,0,0,0
101,0,65.36146131070969,10,8,3,1,0,0,0,0
213,1,103.11706133212155,9,4,4,4,1,0,0,0
147,0,188.46108981430677,7,16,4,3,2,0,4,0
103,0,94.5,7,16,3,1,0,2,0,0
102,0,73.95916462283687,10,18,4,3,1,0,0,0
209,1,91.4978103759435,8,16,4,4,0,0,0,0
104,0,107.83393451156168,9,16,4,1,1,2,0,0
56,0,141.34620093419133,9,28,4,1,2,0,0,0
180,0,120.0,10,10,4,2,0,0,0,0
160,1,140.71932686663743,8,20,4,2,1,0,1,0
171,0,124.78724322125699,5,26,4,2,0,0,3,0
104,0,77.78121093197291,7,25,3,1,1,0,0,0
34,0,112.53051238130024,3,23,4,1,0,0,2,0
178,0,88.77,8,25,4,2,0,0,1,0
35,0,88.48818609328285,11,7,4,3,0,2,0,0
164,0,216.06188074608554,8,23,4,2,2,1,5,0
257,0,96.01819531338144,10,28,4,1,2,0,0,0
220,1,126.12715916406201,9,28,4,2,0,0,0,0
63,0,149.4460931108495,9,7,4,3,0,0,2,0
9,0,97.0,3,13,4,0,1,2,0,0
1,0,139.0,7,7,4,1,0,3,0,0
229,0,105.50820975988186,11,28,4,2,1,0,1,0
63,0,105.31933134002227,9,12,4,1,1,0,0,0
204,1,90.95,7,21,4,3,1,0,0,0
182,1,99.45,8,9,4,3,0,0,0,0
83,0,132.56164507890196,5,6,4,2,1,0,3,0
60,0,131.26541111158127,11,22,4,2,1,0,3,0
77,0,148.31439836080486,8,23,4,2,1,0,3,0
78,0,106.15347270852426,7,3,4,1,1,3,0,0
87,0,138.54487189954662,7,25,4,2,0,0,3,0
41,0,152.1080763710152,3,1,4,1,0,0,4,0
108,0,76.5,7,17,4,4,2,0,0,0
8,0,91.24190577259176,5,22,4,1,0,0,0,0
47,0,197.2382465398874,6,17,4,2,0,0,5,0
22,0,85.64601498579975,8,25,4,3,0,0,0,0
63,0,168.3,8,8,4,0,1,0,3,0
88,0,80.75,9,8,3,2,1,0,0,0
18,0,92.82438154547745,8,8,4,3,0,3,0,0
90,0,150.02334235277087,9,9,4,2,1,0,3,0
117,0,85.38696806441183,6,28,4,1,0,2,0,0
34,0,129.9872876470965,6,26,4,2,1,0,2,0
7,1,119.2467545913303,5,21,4,2,0,1,0,0
115,1,103.94005649147074,4,28,4,3,1,0,3,0
40,0,107.1,4,3,4,1,1,3,0,0
274,0,95.0,9,21,3,3,0,0,0,0
188,0,110.46493098207857,9,28,4,1,1,0,2,0
153,1,109.62613396055302,7,21,4,2,0,0,0,0
5,0,138.3131143742485,4,9,4,4,1,0,3,0
164,0,180.15066148283526,7,19,4,3,2,0,3,0
151,0,101.72997158444353,7,21,4,2,2,0,0,0
54,0,136.67006553008093,4,11,4,1,0,0,3,0
159,0,114.4102502010963,8,8,4,2,0,0,0,0
210,0,90.15802646928321,9,4,4,2,2,0,0,0
49,0,66.01044087453528,3,5,4,1,2,0,0,0
191,0,119.93367657928307,7,22,4,2,1,0,0,0
107,0,78.89968729780713,11,10,3,1,1,2,0,0
218,0,86.67675889067458,8,5,4,3,0,0,1,0
7,0,156.0,6,15,4,2,0,0,3,0
76,0,105.3742695559322,11,27,3,1,1,0,1,0
38,0,112.8575382821292,8,26,4,1,1,2,0,0
31,0,194.61343879792574,5,7,4,3,0,0,5,0
57,0,125.1,9,8,4,1,0,3,0,0
1,0,138.85725042236166,7,18,3,1,0,2,0,0
25,0,139.0,7,8,4,1,1,3,0,0
265,0,109.0,6,24,3,2,0,1,0,0
79,0,76.5,6,2,4,2,0,0,0,0
28,1,130.0284167555042,9,3,4,0,1,0,2,0
41,0,141.59665396544443,5,15,4,1,0,0,3,0
107,0,94.5,7,25,3,1,1,2,0,0
122,0,114.3,8,6,4,1,2,0,0,0
85,0,94.5,7,13,4,3,0,3,0,0
174,0,159.36668847628545,9,20,4,4,1,0,3,0
225,0,102.51266636313373,8,6,3,2,0,0,0,0
46,0,207.9,8,8,4,1,0,0,5,0
144,0,131.99015582886258,8,21,4,3,0,0,3,0
114,0,162.8924588798802,7,20,4,1,0,0,3,0
145,1,85.5,9,26,4,1,0,0,0,0
183,1,114.88122289861691,6,6,4,4,0,0,2,0
9,1,154.11806231132763,8,12,4,1,0,0,0,0
114,0,89.25,5,4,4,3,1,2,0,0
294,1,71.7359428428877,9,11,3,2,1,2,0,0
173,0,80.75,7,10,4,4,1,3,0,0
82,1,88.7486407647262,10,27,4,3,2,0,0,0
118,0,84.88812006806981,5,27,4,1,0,3,0,0
48,1,77.93574653379834,11,20,4,2,1,3,0,0
45,0,65.98756322131939,3,10,2,0,0,0,0,0
182,0,90.40653613698994,8,27,4,1,1,0,0,0
99,0,66.6304291566351,9,28,3,2,2,0,0,0
191,0,132.0,6,3,3,2,1,0,0,0
91,0,118.21008283421523,5,21,4,2,1,1,0,0
174,1,126.80090535747871,9,7,4,1,0,0,0,0
13,0,115.52217362776106,5,12,4,0,1,0,0,0
131,0,103.66852224699728,5,13,3,2,1,0,1,0
219,0,106.36548146202496,9,3,2,1,0,0,3,0
75,0,129.20421731740473,5,6,4,3,0,0,1,0
260,1,95.96475164362548,7,23,4,2,0,0,0,0
42,0,125.55,10,4,4,2,0,0,3,0
144,0,212.8760670268332,9,22,4,2,1,1,3,0
10,0,195.36719275575072,3,4,4,3,1,0,3,0
142,0,184.63758403078126,10,21,4,5,1,1,2,0
182,1,112.19049644855858,8,9,3,6,1,0,2,0
143,0,94.5,7,16,4,0,0,3,0,0
305,0,105.64985998825425,9,12,3,3,1,0,2,0
226,0,78.3845785609631,10,29,4,3,2,2,0,0
13,0,145.0,8,7,4,1,0,0,0,0
112,0,200.85647828665836,5,20,4,2,0,0,5,0
19,1,152.7848696637352,4,14,4,4,1,0,3,0
150,1,79.31193927151689,10,25,4,2,0,2,0,0
286,1,117.0,9,16,3,2,0,1,0,0
77,0,118.7820675775734,8,8,4,0,1,0,0,0
185,1,137.7,8,7,4,1,1,0,3,0
157,0,16.446158875315138,3,23,4,4,0,0,0,0
215,0,133.00489602754573,7,9,4,2,0,0,0,0
61,0,127.91965131245325,5,17,3,2,0,0,0,0
148,0,201.22922076430825,7,24,4,0,1,0,3,0
113,0,115.36028705793204,5,12,4,4,2,0,0,0
212,0,83.31321499867879,7,19,4,0,2,0,0,0
94,0,76.5,6,14,4,2,0,0,0,0
204,0,90.4237553528381,6,29,4,1,1,0,0,0
21,0,120.54941750718389,5,6,4,1,1,0,0,0
56,0,161.87210974182477,6,3,4,1,1,0,0,0
49,1,74.8,11,16,4,4,0,3,0,0
117,0,99.63929421152517,4,29,4,2,0,0,2,0
173,0,162.30805455587242,9,26,4,1,1,0,4,0
37,0,151.47098360379576,8,13,4,1,1,0,3,0
113,0,59.780672309324814,2,23,3,4,2,0,0,0
26,0,155.37673493561718,11,3,4,1,1,0,3,0
69,1,75.61328088815472,10,23,4,3,0,0,0,0
50,0,99.64210739428634,4,9,4,2,0,0,0,0
230,0,109.65,9,18,4,2,2,1,0,0
349,0,80.0,10,4,3,5,1,0,0,0
37,0,125.14473400653094,9,4,4,2,0,0,3,0
197,1,146.54555614502937,8,4,4,1,2,0,1,0
6,0,91.80903455024034,2,22,4,1,0,0,0,0
63,0,140.4,5,6,4,1,0,0,3,0
101,0,104.27401716577211,7,3,4,5,2,3,0,0
63,0,129.11847020672906,5,17,2,2,0,0,0,0
112,0,99.55012241789059,7,2,3,2,0,0,0,0
31,0,190.08714025795402,6,9,4,2,0,0,5,0
104,1,114.82852374193092,10,6,4,2,0,0,0,0
94,0,76.5,6,14,4,2,0,0,0,0
69,0,135.56182226018015,7,6,4,3,0,0,0,0
16,0,163.53297087922812,6,8,4,2,1,0,3,0
30,0,77.94392786706032,2,7,4,1,1,0,0,0
59,0,105.54358767222335,4,24,4,1,1,0,0,0
36,0,112.62100335700057,3,24,4,2,0,0,0,0
38,0,184.2283587202373,9,28,4,2,2,0,3,0
18,0,110.0829985528773,7,18,4,1,1,0,0,0
189,0,113.68814152760928,8,30,4,5,1,0,0,0
93,1,120.14689776410954,10,7,4,1,0,0,0,0
278,0,105.25126563414982,7,16,4,1,1,0,0,0
56,0,94.22813927327408,5,19,4,2,1,0,0,0
63,0,112.52381495672945,7,3,4,2,0,2,0,0
320,0,115.0,8,18,3,2,0,1,0,0
288,0,68.34207710154311,10,20,4,4,1,0,0,0
217,1,93.46630263189056,7,18,4,1,1,0,0,0
81,1,149.4,9,10,4,3,0,0,3,0
157,0,112.60734859854388,7,13,3,2,0,0,0,0
43,0,107.07234489446444,10,1,4,4,0,0,0,0
4,0,83.76325766243427,3,14,4,1,1,3,0,0
29,0,87.46309584128929,10,16,3,1,0,3,0,0
201,0,94.54879730347953,9,2,4,3,0,0,0,0
180,0,70.20478153932068,10,16,4,1,0,0,0,0
237,0,146.4329380955009,10,12,4,3,0,0,3,0
227,1,102.85,10,4,4,4,0,0,0,0
9,0,141.42056979562207,5,7,4,1,0,0,0,0
121,0,106.7054162190782,7,2,4,2,1,0,0,0
